dataset,lang,kind,model,family,variant,missed,gold_spans,missed_pct,missed_ci_low_reported,missed_ci_high_reported,hidden_pct_reported,char_f1_reported,char_precision_reported,char_recall_reported,train,dropped_spans,fp_rows,fp_chars
arthur-passwords,en,secrets,fef2-secret-ru,hf,base,112,280,40.0,34.1,45.5,60.0,0.465,0.38,0.6,False,0,85/236,1682
arthur-passwords,en,secrets,ru-pii-ner,rupii,base,121,280,43.214285714285715,37.8,48.7,56.8,0.277,0.183,0.568,False,0,189/236,4835
arthur-passwords,en,secrets,stanza-ru,stanza,base,193,280,68.92857142857143,63.6,74.4,31.1,0.074,0.042,0.311,False,0,235/236,12002
arthur-passwords,en,secrets,gliner2-hivetrace-uni,gliner2,base,238,280,85.0,80.9,89.0,15.0,0.198,0.29,0.15,False,0,40/236,663
arthur-passwords,en,secrets,rules-ru,rules,base,255,280,91.07142857142857,87.9,94.3,8.9,0.066,0.052,0.089,False,0,93/236,2272
arthur-passwords,en,secrets,ner-ru-yqelz,hf,base,269,280,96.07142857142857,93.4,98.2,3.9,0.02,0.014,0.039,False,0,213/236,4533
arthur-passwords,en,secrets,ner-ru-gherman,hf,base,277,280,98.92857142857143,97.6,100.0,1.1,0.01,0.01,0.011,False,0,140/236,1839
arthur-passwords,en,secrets,spacy-ru-lg,spacy,base,277,280,98.92857142857143,97.7,100.0,1.1,0.01,0.009,0.011,False,0,84/236,2208
arthur-passwords,en,secrets,davlan-mbert,hf,base,278,280,99.28571428571429,98.2,100.0,0.7,0.006,0.005,0.007,False,0,156/236,2473
arthur-passwords,en,secrets,davlan-xlmr,hf,base,280,280,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,176/236,2711
arthur-passwords,en,secrets,natasha,natasha,base,280,280,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,43/236,461
arthur-passwords,en,secrets,spacy-alrosait,spacy,base,280,280,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,1/236,20
corrupt-hivetrace,ru,pii,nym-base+homoglyph,hf,homoglyph,44,1667,2.6394721055788843,1.9,3.4,71.3,0.934,0.974,0.896,False,0,18/378,134
corrupt-hivetrace,ru,pii,nym-base,hf,base,47,1667,2.8194361127774443,2.0,3.6,71.5,0.931,0.973,0.893,False,0,22/378,166
corrupt-hivetrace,ru,pii,pplx+homoglyph,pplx,homoglyph,58,1667,3.4793041391721657,2.6,4.3,93.8,0.905,0.844,0.975,False,0,48/378,493
corrupt-hivetrace,ru,pii,pplx,pplx,base,58,1667,3.4793041391721657,2.6,4.3,93.7,0.904,0.842,0.975,False,0,51/378,513
corrupt-hivetrace,ru,pii,nym-small,onnx,base,82,1667,4.919016196760648,3.9,6.0,62.9,0.901,0.952,0.855,False,0,40/378,569
corrupt-hivetrace,ru,pii,mmbert32k,hf,base,83,1667,4.979004199160168,4.0,6.1,61.8,0.853,0.843,0.864,False,0,70/378,1383
corrupt-hivetrace,ru,pii,opf-ru,opf,base,146,1667,8.758248350329934,7.4,10.3,63.5,0.829,0.844,0.815,False,0,172/378,3214
corrupt-hivetrace,ru,pii,apararti,opf,base,164,1667,9.838032393521296,8.4,11.3,80.4,0.862,0.831,0.896,False,0,75/378,1650
corrupt-hivetrace,ru,pii,traciora,opf,base,182,1667,10.917816436712657,9.4,12.5,74.2,0.823,0.763,0.893,False,0,162/378,3787
corrupt-hivetrace,ru,pii,ru-pii-ner,rupii,base,186,1667,11.157768446310738,9.6,12.8,83.3,0.854,0.969,0.764,False,0,26/378,242
corrupt-hivetrace,ru,pii,ru-legal-ner,hf,base,191,1667,11.457708458308339,9.9,13.0,68.9,0.747,0.68,0.83,False,0,217/378,7584
corrupt-hivetrace,ru,pii,ru-legal-ner+homoglyph,hf,homoglyph,195,1667,11.697660467906418,10.2,13.3,68.6,0.756,0.699,0.824,False,0,170/378,6326
corrupt-hivetrace,ru,pii,pii-shield-onnx,onnx,base,202,1667,12.11757648470306,10.6,13.7,71.3,0.825,0.795,0.857,False,0,162/378,5178
corrupt-hivetrace,ru,pii,opf-ru-v2,opf,base,213,1667,12.77744451109778,11.3,14.5,68.3,0.874,0.92,0.832,False,0,45/378,559
corrupt-hivetrace,ru,pii,opf-ru-v2+homoglyph,opf,homoglyph,215,1667,12.89742051589682,11.3,14.6,68.7,0.873,0.92,0.831,False,0,39/378,489
corrupt-hivetrace,ru,pii,opf-kz-ru,opf,base,216,1667,12.95740851829634,11.3,14.7,73.2,0.833,0.838,0.828,False,0,49/378,854
corrupt-hivetrace,ru,pii,gliner2-fastino-ru,gliner2,base,237,1667,14.217156568686264,12.6,16.0,79.7,0.788,0.982,0.658,False,0,12/378,91
corrupt-hivetrace,ru,pii,nuner-zero,gliner,base,262,1667,15.716856628674265,14.1,17.5,67.2,0.771,0.783,0.759,False,0,73/378,703
corrupt-hivetrace,ru,pii,gliner-nvidia-ru,gliner,base,263,1667,15.776844631073786,14.0,17.7,71.1,0.811,0.893,0.743,False,0,63/378,638
corrupt-hivetrace,ru,pii,openmed-multilingual,hf,base,266,1667,15.956808638272346,14.3,17.8,53.7,0.783,0.869,0.713,False,0,118/378,1253
corrupt-hivetrace,ru,pii,gliner2-hivetrace-omni-ru,gliner2,base,304,1667,18.236352729454108,16.5,20.3,73.8,0.741,0.945,0.61,False,0,40/378,426
corrupt-hivetrace,ru,pii,bardsai-eu,onnx,base,329,1667,19.736052789442112,17.8,21.9,59.5,0.851,0.955,0.767,False,0,10/378,84
corrupt-hivetrace,ru,pii,gliner-nvidia+homoglyph,gliner,homoglyph,345,1667,20.695860827834434,18.8,22.8,68.7,0.733,0.725,0.741,False,0,118/378,2110
corrupt-hivetrace,ru,pii,gliner-nvidia,gliner,base,356,1667,21.355728854229156,19.4,23.5,68.4,0.728,0.723,0.733,False,0,115/378,2020
corrupt-hivetrace,ru,pii,openai-base,opf,base,375,1667,22.495500899820037,20.3,24.7,68.6,0.822,0.851,0.795,False,0,38/378,840
corrupt-hivetrace,ru,pii,gravitee-small,hf,base,418,1667,25.0749850029994,23.1,27.1,62.6,0.543,0.462,0.658,False,0,170/378,3906
corrupt-hivetrace,ru,pii,gliner-pii-edge,gliner,base,423,1667,25.374925014997,23.3,27.6,63.2,0.65,0.76,0.567,False,0,151/378,2440
corrupt-hivetrace,ru,pii,gliner2-vladlinv-ru,gliner2,base,448,1667,26.874625074985,24.6,29.1,68.3,0.765,0.982,0.627,False,0,16/378,157
corrupt-hivetrace,ru,pii,gliner-urchade-ru,gliner,base,452,1667,27.114577084583082,25.0,29.2,69.2,0.733,0.961,0.593,False,0,18/378,181
corrupt-hivetrace,ru,pii,gliner-stream-pii,gliner,base,486,1667,29.154169166166767,26.8,31.5,41.8,0.677,0.913,0.537,False,0,83/378,551
corrupt-hivetrace,ru,pii,gliner2-fastino,gliner2,base,505,1667,30.293941211757648,28.2,32.4,64.4,0.692,0.923,0.553,False,0,36/378,323
corrupt-hivetrace,ru,pii,gliner25-fastino-ru,gliner2,base,517,1667,31.013797240551888,28.7,33.4,62.1,0.717,0.956,0.574,False,1,14/378,147
corrupt-hivetrace,ru,pii,gliner-urchade,gliner,base,555,1667,33.29334133173365,31.0,35.6,62.6,0.687,0.838,0.583,False,0,65/378,680
corrupt-hivetrace,ru,pii,kalyan-ettin,hf,base,560,1667,33.593281343731256,31.2,35.9,37.7,0.725,0.908,0.603,False,0,68/378,718
corrupt-hivetrace,ru,pii,gliner2-vladlinv+homoglyph,gliner2,homoglyph,575,1667,34.49310137972405,32.0,37.0,60.8,0.723,0.978,0.573,False,0,20/378,149
corrupt-hivetrace,ru,pii,gliner2-vladlinv,gliner2,base,579,1667,34.73305338932214,32.2,37.3,60.6,0.721,0.978,0.571,False,0,17/378,156
corrupt-hivetrace,ru,pii,gliner2-hivetrace-uni,gliner2,base,588,1667,35.27294541091781,33.0,37.6,50.7,0.576,0.855,0.435,False,0,103/378,1421
corrupt-hivetrace,ru,pii,gliner2-hivetrace-omni,gliner2,base,613,1667,36.77264547090582,34.5,39.1,57.7,0.684,0.936,0.538,False,0,39/378,382
corrupt-hivetrace,ru,pii,openmed-nemotron,hf,base,626,1667,37.55248950209958,35.1,40.0,32.1,0.594,0.584,0.605,False,0,184/378,3929
corrupt-hivetrace,ru,pii,gliner2-large,gliner2,base,668,1667,40.07198560287942,37.6,42.3,49.9,0.588,0.776,0.474,False,0,98/378,847
corrupt-hivetrace,ru,pii,fef2-secret-ru,hf,base,669,1667,40.131973605278944,37.6,42.7,45.5,0.683,0.848,0.571,False,0,24/378,302
corrupt-hivetrace,ru,pii,gliner25-fastino,gliner2,base,775,1667,46.490701859628075,43.9,49.1,47.2,0.636,0.91,0.489,False,1,33/378,333
corrupt-hivetrace,ru,pii,gliner-multi-v21-ru,gliner,base,872,1667,52.30953809238152,50.1,54.8,31.4,0.49,0.792,0.355,False,0,22/378,241
corrupt-hivetrace,ru,pii,rules-ru,rules,base,904,1667,54.229154169166165,51.9,56.6,41.6,0.564,0.989,0.395,False,0,0/378,0
corrupt-hivetrace,ru,pii,gliner-multi-v21,gliner,base,931,1667,55.84883023395321,53.4,58.4,28.0,0.454,0.74,0.328,False,0,58/378,928
corrupt-hivetrace,ru,pii,ner-ru-yqelz,hf,base,1113,1667,66.76664667066586,64.6,68.9,19.6,0.352,0.551,0.259,False,0,121/378,1759
corrupt-hivetrace,ru,pii,stanza-ru,stanza,base,1121,1667,67.24655068986203,65.0,69.4,21.3,0.322,0.37,0.285,False,0,185/378,4595
corrupt-hivetrace,ru,pii,gliner-pii-base,gliner,base,1136,1667,68.14637072585482,65.9,70.4,29.6,0.477,0.904,0.324,False,0,29/378,265
corrupt-hivetrace,ru,pii,ner-ru-gherman+homoglyph,hf,homoglyph,1193,1667,71.56568686262747,69.4,73.8,1.4,0.386,0.928,0.243,False,0,18/378,127
corrupt-hivetrace,ru,pii,ner-ru-gherman,hf,base,1206,1667,72.34553089382123,70.1,74.5,1.4,0.376,0.925,0.236,False,0,19/378,128
corrupt-hivetrace,ru,pii,gliner2-hivetrace-uni-ru,gliner2,base,1232,1667,73.90521895620876,71.8,76.0,21.5,0.279,0.837,0.167,False,0,53/378,621
corrupt-hivetrace,ru,pii,davlan-xlmr,hf,base,1288,1667,77.26454709058189,75.2,79.2,12.5,0.32,0.886,0.195,False,0,13/378,256
corrupt-hivetrace,ru,pii,davlan-mbert,hf,base,1293,1667,77.56448710257948,75.4,79.7,11.6,0.291,0.793,0.179,False,0,28/378,192
corrupt-hivetrace,ru,pii,spacy-ru-lg,spacy,base,1315,1667,78.88422315536893,77.0,80.9,12.4,0.235,0.429,0.162,False,0,146/378,2767
corrupt-hivetrace,ru,pii,natasha,natasha,base,1387,1667,83.20335932813437,81.4,85.1,9.1,0.185,0.562,0.111,False,0,33/378,715
corrupt-hivetrace,ru,pii,spacy-alrosait,spacy,base,1460,1667,87.58248350329934,86.0,89.4,6.8,0.219,0.919,0.125,False,0,8/378,73
corrupt-redmadrobot,ru,pii,pplx+homoglyph,pplx,homoglyph,745,5531,13.469535346230337,11.8,15.2,78.7,0.79,0.788,0.792,False,0,165/371,3562
corrupt-redmadrobot,ru,pii,pplx,pplx,base,748,5531,13.523775085879588,11.7,15.3,78.6,0.787,0.787,0.787,False,0,170/371,3538
corrupt-redmadrobot,ru,pii,nym-base+homoglyph,hf,homoglyph,902,5531,16.30808172120774,14.7,18.0,72.0,0.773,0.794,0.754,False,0,161/371,4401
corrupt-redmadrobot,ru,pii,nym-base,hf,base,939,5531,16.977038510215152,15.4,18.7,71.3,0.768,0.794,0.745,False,0,165/371,4342
corrupt-redmadrobot,ru,pii,mmbert32k,hf,base,1145,5531,20.70150063279696,18.5,23.1,51.0,0.657,0.676,0.64,False,0,256/371,6395
corrupt-redmadrobot,ru,pii,ru-pii-ner,rupii,base,1189,5531,21.49701681431929,19.4,23.6,72.9,0.701,0.693,0.71,False,0,214/371,13319
corrupt-redmadrobot,ru,pii,nym-small,onnx,base,1191,5531,21.533176640752124,19.8,23.4,62.3,0.73,0.767,0.695,False,0,180/371,4989
corrupt-redmadrobot,ru,pii,gliner2-fastino-ru,gliner2,base,1371,5531,24.787561019707105,23.1,26.4,70.2,0.744,0.845,0.664,False,3,136/371,2815
corrupt-redmadrobot,ru,pii,ru-legal-ner,hf,base,1422,5531,25.70963659374435,23.8,27.8,58.0,0.501,0.413,0.639,False,0,311/371,39558
corrupt-redmadrobot,ru,pii,ru-legal-ner+homoglyph,hf,homoglyph,1492,5531,26.975230518893508,25.1,29.1,57.3,0.525,0.453,0.624,False,0,295/371,28664
corrupt-redmadrobot,ru,pii,apararti,opf,base,1498,5531,27.08370999819201,24.9,29.3,60.9,0.661,0.657,0.665,False,0,238/371,8183
corrupt-redmadrobot,ru,pii,gliner-nvidia-ru,gliner,base,1676,5531,30.301934550714158,28.6,31.9,65.3,0.713,0.813,0.636,False,0,177/371,2823
corrupt-redmadrobot,ru,pii,gliner2-fastino,gliner2,base,1692,5531,30.59121316217682,28.8,32.4,62.2,0.721,0.871,0.615,False,3,117/371,2497
corrupt-redmadrobot,ru,pii,pii-shield-onnx,onnx,base,1778,5531,32.146085698788646,30.4,33.9,54.4,0.39,0.272,0.686,False,0,311/371,99976
corrupt-redmadrobot,ru,pii,opf-kz-ru,opf,base,1801,5531,32.56192370276623,30.4,34.8,54.3,0.627,0.651,0.604,False,0,229/371,7343
corrupt-redmadrobot,ru,pii,traciora,opf,base,1917,5531,34.65919363587055,32.4,37.0,50.8,0.631,0.676,0.591,False,0,201/371,5775
corrupt-redmadrobot,ru,pii,opf-ru,opf,base,1929,5531,34.87615259446755,32.9,37.0,42.3,0.552,0.624,0.496,False,0,272/371,13446
corrupt-redmadrobot,ru,pii,bardsai-eu,onnx,base,1952,5531,35.291990598445125,33.1,37.5,53.3,0.654,0.761,0.573,False,0,99/371,2602
corrupt-redmadrobot,ru,pii,gliner2-hivetrace-omni-ru,gliner2,base,1962,5531,35.47278973060929,33.5,37.2,57.5,0.681,0.862,0.563,False,1,132/371,1997
corrupt-redmadrobot,ru,pii,gliner-nvidia+homoglyph,gliner,homoglyph,1971,5531,35.63550894955704,33.7,37.5,60.1,0.658,0.761,0.58,False,0,167/371,2831
corrupt-redmadrobot,ru,pii,gliner-nvidia,gliner,base,2033,5531,36.756463568974866,34.9,38.5,59.0,0.649,0.753,0.569,False,0,182/371,3335
corrupt-redmadrobot,ru,pii,gravitee-small,hf,base,2190,5531,39.59500994395227,37.5,41.7,53.0,0.539,0.488,0.601,False,0,260/371,9562
corrupt-redmadrobot,ru,pii,gliner2-hivetrace-omni,gliner2,base,2239,5531,40.48092569155668,38.8,42.2,52.3,0.64,0.887,0.501,False,1,125/371,2017
corrupt-redmadrobot,ru,pii,openai-base,opf,base,2248,5531,40.64364491050443,38.2,43.1,51.8,0.604,0.683,0.541,False,0,152/371,4042
corrupt-redmadrobot,ru,pii,opf-ru-v2+homoglyph,opf,homoglyph,2273,5531,41.09564274091484,38.8,43.3,44.7,0.608,0.805,0.489,False,0,121/371,1934
corrupt-redmadrobot,ru,pii,opf-ru-v2,opf,base,2285,5531,41.312601699511845,38.9,43.3,44.3,0.606,0.798,0.489,False,0,137/371,2391
corrupt-redmadrobot,ru,pii,gliner-pii-edge,gliner,base,2345,5531,42.39739649249684,40.3,44.5,50.5,0.594,0.729,0.501,False,0,229/371,4587
corrupt-redmadrobot,ru,pii,gliner-urchade-ru,gliner,base,2428,5531,43.89802928945941,41.5,46.2,54.2,0.674,0.845,0.561,False,0,69/371,1727
corrupt-redmadrobot,ru,pii,gliner-urchade,gliner,base,2436,5531,44.04266859519074,41.6,46.6,53.4,0.67,0.824,0.565,False,0,112/371,2405
corrupt-redmadrobot,ru,pii,gliner2-large,gliner2,base,2457,5531,44.422346772735494,42.3,46.5,50.2,0.626,0.832,0.502,False,15,143/371,2366
corrupt-redmadrobot,ru,pii,nuner-zero,gliner,base,2464,5531,44.54890616525041,41.7,47.2,46.0,0.659,0.768,0.577,False,0,83/371,1644
corrupt-redmadrobot,ru,pii,gliner2-hivetrace-uni,gliner2,base,2520,5531,45.561381305369736,43.7,47.5,45.8,0.536,0.73,0.423,False,1,193/371,4163
corrupt-redmadrobot,ru,pii,gliner-stream-pii,gliner,base,2526,5531,45.66986078466823,43.4,47.9,32.5,0.498,0.782,0.365,False,0,253/371,2332
corrupt-redmadrobot,ru,pii,openmed-multilingual,hf,base,2617,5531,47.31513288736214,45.5,49.1,36.1,0.552,0.678,0.465,False,0,274/371,8288
corrupt-redmadrobot,ru,pii,fef2-secret-ru,hf,base,2690,5531,48.63496655216055,46.3,51.2,44.6,0.569,0.765,0.452,False,0,105/371,1581
corrupt-redmadrobot,ru,pii,gliner25-fastino-ru,gliner2,base,2735,5531,49.4485626468993,47.0,51.6,47.5,0.599,0.866,0.458,False,0,54/371,1135
corrupt-redmadrobot,ru,pii,gliner2-vladlinv-ru,gliner2,base,2821,5531,51.00343518351112,48.6,53.4,47.9,0.587,0.919,0.431,False,0,18/371,309
corrupt-redmadrobot,ru,pii,stanza-ru,stanza,base,2825,5531,51.07575483637679,48.6,53.7,40.1,0.277,0.227,0.354,False,0,337/371,31957
corrupt-redmadrobot,ru,pii,openmed-nemotron,hf,base,2846,5531,51.455433013921535,49.5,53.3,33.0,0.411,0.397,0.426,False,0,272/371,14223
corrupt-redmadrobot,ru,pii,kalyan-ettin,hf,base,3117,5531,56.35508949557042,54.2,58.5,30.3,0.495,0.755,0.368,False,0,208/371,3724
corrupt-redmadrobot,ru,pii,gliner2-vladlinv+homoglyph,gliner2,homoglyph,3134,5531,56.6624480202495,54.3,59.0,42.4,0.523,0.922,0.365,False,0,13/371,228
corrupt-redmadrobot,ru,pii,gliner2-vladlinv,gliner2,base,3193,5531,57.72916290001808,55.3,60.0,41.3,0.515,0.923,0.357,False,0,13/371,217
corrupt-redmadrobot,ru,pii,ner-ru-yqelz,hf,base,3193,5531,57.72916290001808,56.0,59.7,32.5,0.329,0.344,0.315,False,0,275/371,18483
corrupt-redmadrobot,ru,pii,ner-ru-gherman+homoglyph,hf,homoglyph,3300,5531,59.663713614174654,56.8,62.5,31.2,0.425,0.917,0.276,False,0,52/371,637
corrupt-redmadrobot,ru,pii,ner-ru-gherman,hf,base,3339,5531,60.3688302296149,57.6,63.2,30.6,0.418,0.916,0.271,False,0,51/371,621
corrupt-redmadrobot,ru,pii,davlan-xlmr,hf,base,3417,5531,61.77906346049539,58.9,64.6,33.4,0.399,0.717,0.276,False,0,89/371,1385
corrupt-redmadrobot,ru,pii,gliner25-fastino,gliner2,base,3506,5531,63.388175736756466,61.1,65.5,32.9,0.467,0.798,0.33,False,0,117/371,3397
corrupt-redmadrobot,ru,pii,davlan-mbert,hf,base,3530,5531,63.82209365395046,61.0,66.6,32.6,0.386,0.684,0.269,False,0,102/371,1648
corrupt-redmadrobot,ru,pii,gliner-pii-base,gliner,base,3531,5531,63.84017356716688,61.7,66.0,32.7,0.471,0.854,0.325,False,0,98/371,1360
corrupt-redmadrobot,ru,pii,gliner-multi-v21-ru,gliner,base,3782,5531,68.37823178448744,66.1,70.6,27.9,0.355,0.715,0.236,False,0,62/371,1400
corrupt-redmadrobot,ru,pii,gliner-multi-v21,gliner,base,3925,5531,70.963659374435,68.7,73.1,25.0,0.326,0.718,0.211,False,0,58/371,1702
corrupt-redmadrobot,ru,pii,gliner2-hivetrace-uni-ru,gliner2,base,4015,5531,72.5908515639125,71.1,74.2,24.5,0.3,0.796,0.185,False,0,88/371,1198
corrupt-redmadrobot,ru,pii,spacy-ru-lg,spacy,base,4130,5531,74.6700415838004,72.2,76.8,21.7,0.23,0.3,0.186,False,0,210/371,14004
corrupt-redmadrobot,ru,pii,natasha,natasha,base,4322,5531,78.14138492135238,76.1,80.2,18.8,0.227,0.439,0.153,False,0,107/371,2979
corrupt-redmadrobot,ru,pii,rules-ru,rules,base,4870,5531,88.04917736394866,86.6,89.4,9.7,0.259,0.862,0.152,False,0,21/371,402
corrupt-redmadrobot,ru,pii,spacy-alrosait,spacy,base,4912,5531,88.80853371903815,87.1,90.3,10.1,0.14,0.689,0.078,False,0,26/371,396
corrupt-secrets-issues,en,secrets,pii-shield-onnx,onnx,base,0,288,0.0,0.0,0.0,84.7,0.101,0.053,0.985,False,0,248/250,313358
corrupt-secrets-issues,en,secrets,opf-ru,opf,base,7,288,2.4305555555555554,0.7,4.6,70.8,0.34,0.208,0.919,False,0,230/250,50933
corrupt-secrets-issues,en,secrets,apararti,opf,base,8,288,2.7777777777777777,0.7,5.4,72.9,0.335,0.204,0.933,False,0,205/250,46142
corrupt-secrets-issues,en,secrets,nym-base+homoglyph,hf,homoglyph,11,288,3.8194444444444446,1.5,6.9,63.2,0.357,0.221,0.923,False,0,203/250,37216
corrupt-secrets-issues,en,secrets,nym-base,hf,base,11,288,3.8194444444444446,1.5,6.9,63.2,0.356,0.221,0.922,False,0,208/250,37384
corrupt-secrets-issues,en,secrets,nym-small,onnx,base,12,288,4.166666666666667,1.5,7.2,55.9,0.329,0.201,0.921,False,0,211/250,43191
corrupt-secrets-issues,en,secrets,pplx,pplx,base,12,288,4.166666666666667,1.7,7.3,75.7,0.306,0.183,0.943,False,0,202/250,59676
corrupt-secrets-issues,en,secrets,pplx+homoglyph,pplx,homoglyph,12,288,4.166666666666667,1.7,7.3,75.7,0.304,0.182,0.943,False,0,202/250,60755
corrupt-secrets-issues,en,secrets,opf-kz-ru,opf,base,13,288,4.513888888888889,2.1,7.6,73.3,0.319,0.193,0.917,False,0,211/250,48591
corrupt-secrets-issues,en,secrets,traciora,opf,base,16,288,5.555555555555555,2.9,8.6,69.4,0.404,0.259,0.925,False,0,174/250,26886
corrupt-secrets-issues,en,secrets,bardsai-eu,onnx,base,16,288,5.555555555555555,2.7,8.8,70.8,0.36,0.223,0.93,False,0,193/250,33853
corrupt-secrets-issues,en,secrets,opf-ru-v2,opf,base,20,288,6.944444444444445,3.9,10.7,70.1,0.414,0.269,0.905,False,0,152/250,22019
corrupt-secrets-issues,en,secrets,opf-ru-v2+homoglyph,opf,homoglyph,21,288,7.291666666666667,4.1,11.0,70.1,0.417,0.271,0.905,False,0,142/250,21077
corrupt-secrets-issues,en,secrets,openmed-nemotron,hf,base,28,288,9.722222222222221,6.1,13.9,62.2,0.273,0.161,0.918,False,0,241/250,70229
corrupt-secrets-issues,en,secrets,openai-base,opf,base,30,288,10.416666666666666,6.3,15.4,68.1,0.408,0.264,0.89,False,0,138/250,26022
corrupt-secrets-issues,en,secrets,openmed-multilingual,hf,base,30,288,10.416666666666666,6.0,15.4,53.8,0.291,0.174,0.886,False,0,234/250,56678
corrupt-secrets-issues,en,secrets,kalyan-ettin,hf,base,38,288,13.194444444444445,9.1,17.4,53.5,0.345,0.215,0.873,False,0,229/250,38362
corrupt-secrets-issues,en,secrets,gliner-pii-edge,gliner,base,39,288,13.541666666666666,8.9,18.0,52.8,0.332,0.206,0.854,False,0,249/250,53427
corrupt-secrets-issues,en,secrets,mmbert32k,hf,base,48,288,16.666666666666668,12.4,21.0,35.1,0.305,0.188,0.808,False,0,238/250,52212
corrupt-secrets-issues,en,secrets,ru-legal-ner,hf,base,65,288,22.569444444444443,16.8,28.3,41.7,0.137,0.084,0.384,False,0,241/250,69454
corrupt-secrets-issues,en,secrets,ru-legal-ner+homoglyph,hf,homoglyph,66,288,22.916666666666668,17.1,28.7,41.3,0.144,0.089,0.383,False,0,235/250,59189
corrupt-secrets-issues,en,secrets,nuner-zero,gliner,base,85,288,29.51388888888889,23.8,35.7,41.0,0.442,0.359,0.573,False,0,177/250,13185
corrupt-secrets-issues,en,secrets,gliner2-fastino,gliner2,base,102,288,35.416666666666664,29.5,41.8,35.8,0.332,0.223,0.65,False,0,219/250,34030
corrupt-secrets-issues,en,secrets,rules-ru,rules,base,116,288,40.27777777777778,33.6,47.1,41.0,0.196,0.128,0.415,False,0,204/250,43447
corrupt-secrets-issues,en,secrets,gliner-stream-pii,gliner,base,127,288,44.09722222222222,37.9,50.4,27.8,0.453,0.383,0.554,False,0,217/250,14094
corrupt-secrets-issues,en,secrets,gliner-urchade,gliner,base,129,288,44.791666666666664,38.4,51.5,34.4,0.246,0.219,0.281,False,0,206/250,16900
corrupt-secrets-issues,en,secrets,fef2-secret-ru,hf,base,141,288,48.958333333333336,41.6,55.8,33.3,0.546,0.509,0.59,False,0,69/250,2517
corrupt-secrets-issues,en,secrets,gliner-nvidia,gliner,base,151,288,52.43055555555556,46.3,59.2,29.9,0.418,0.302,0.674,False,0,199/250,19389
corrupt-secrets-issues,en,secrets,gliner-nvidia+homoglyph,gliner,homoglyph,151,288,52.43055555555556,46.3,59.2,29.9,0.417,0.302,0.674,False,0,198/250,19423
corrupt-secrets-issues,en,secrets,stanza-ru,stanza,base,152,288,52.77777777777778,46.6,58.4,20.8,0.144,0.081,0.643,False,0,248/250,122621
corrupt-secrets-issues,en,secrets,gliner25-fastino,gliner2,base,166,288,57.638888888888886,51.6,64.0,23.3,0.129,0.092,0.217,False,0,226/250,33315
corrupt-secrets-issues,en,secrets,ner-ru-yqelz,hf,base,191,288,66.31944444444444,60.3,72.4,19.8,0.102,0.07,0.19,False,0,244/250,44646
corrupt-secrets-issues,en,secrets,gliner2-hivetrace-omni,gliner2,base,201,288,69.79166666666667,64.0,75.6,16.3,0.248,0.283,0.22,False,0,153/250,7700
corrupt-secrets-issues,en,secrets,gliner2-large,gliner2,base,202,288,70.13888888888889,64.5,76.2,11.5,0.086,0.098,0.077,False,0,171/250,12025
corrupt-secrets-issues,en,secrets,gravitee-small,hf,base,210,288,72.91666666666667,67.5,78.0,11.1,0.078,0.063,0.101,False,0,215/250,23248
corrupt-secrets-issues,en,secrets,ru-pii-ner,rupii,base,212,288,73.61111111111111,68.0,78.6,19.4,0.25,0.218,0.292,False,0,129/250,10301
corrupt-secrets-issues,en,secrets,gliner-multi-v21,gliner,base,212,288,73.61111111111111,67.4,79.5,8.3,0.074,0.086,0.064,False,0,175/250,11083
corrupt-secrets-issues,en,secrets,gliner2-hivetrace-uni,gliner2,base,245,288,85.06944444444444,80.3,89.6,5.2,0.055,0.183,0.032,False,0,97/250,2619
corrupt-secrets-issues,en,secrets,gliner-pii-base,gliner,base,249,288,86.45833333333333,81.8,90.7,7.6,0.155,0.337,0.101,False,0,104/250,3330
corrupt-secrets-issues,en,secrets,gliner2-vladlinv+homoglyph,gliner2,homoglyph,260,288,90.27777777777777,86.9,93.7,4.2,0.047,0.217,0.026,False,0,11/250,249
corrupt-secrets-issues,en,secrets,gliner2-vladlinv,gliner2,base,260,288,90.27777777777777,86.9,93.7,4.2,0.046,0.211,0.026,False,0,12/250,380
corrupt-secrets-issues,en,secrets,spacy-ru-lg,spacy,base,272,288,94.44444444444444,91.2,97.3,2.8,0.384,0.328,0.463,False,0,162/250,18789
corrupt-secrets-issues,en,secrets,natasha,natasha,base,281,288,97.56944444444444,94.8,99.6,0.0,0.18,0.303,0.128,False,0,106/250,4805
corrupt-secrets-issues,en,secrets,davlan-mbert,hf,base,285,288,98.95833333333333,97.7,100.0,0.0,0.001,0.003,0.001,False,0,168/250,5451
